"Name","type","gene","organ","mouse_index","median_FC","class","target","group"
"Mov10","unknown","Mov10","15-Epididymis","8",0.458677685950413,TRUE,"Mov10","Mov10Mov10"
"NC3","control","NC","25-CD8 central memory","391",0.458759020373832,TRUE,"Mov10","Mov10NC"
"Mov10","unknown","Mov10","31-CD4 effector/memory","391",0.466572836030964,TRUE,"Mov10","Mov10Mov10"
"Mov10","unknown","Mov10","15-Epididymis","385",0.479512360311548,TRUE,"Mov10","Mov10Mov10"
"NC6","control","NC","30-Treg","385",0.479666829985301,TRUE,"Mov10","Mov10NC"
"NC8","control","NC","18-Tail epidermis","264",0.484750162232317,TRUE,"Mov10","Mov10NC"
"NC6","control","NC","33-CD8 na<U+00EF>ve","391",0.487549696589245,TRUE,"Mov10","Mov10NC"
"NC6","control","NC","31-CD4 effector/memory","391",0.488856412130069,TRUE,"Mov10","Mov10NC"
"NC2","control","NC","30-Treg","391",0.496178456375442,TRUE,"Mov10","Mov10NC"
"NC6","control","NC","30-Treg","8",0.499786416061512,TRUE,"Mov10","Mov10NC"
"NC8","control","NC","25-CD8 central memory","385",0.500190331176247,TRUE,"Mov10","Mov10NC"
"NC6","control","NC","24-CD8 effector/memory","385",0.50103734439834,TRUE,"Mov10","Mov10NC"
"Mov10","unknown","Mov10","14-Oral mucosa","385",0.505926176769387,TRUE,"Mov10","Mov10Mov10"
"NC6","control","NC","25-CD8 central memory","391",0.518842240544889,TRUE,"Mov10","Mov10NC"
"NC3","control","NC","28-Whole blood","391",0.532440351611553,TRUE,"Mov10","Mov10NC"
"Mov10","unknown","Mov10","26-LN","385",0.534371825262445,TRUE,"Mov10","Mov10Mov10"
"NC5","control","NC","25-CD8 central memory","8",0.536312849162011,TRUE,"Mov10","Mov10NC"
"NC2","control","NC","33-CD8 na<U+00EF>ve","385",0.538050185109009,TRUE,"Mov10","Mov10NC"
"Mov10","unknown","Mov10","23-Large intestine(epithelium)","8",0.546045503791983,TRUE,"Mov10","Mov10Mov10"
"Mov10","unknown","Mov10","20-Small intestine(basal layer)","391",0.547966231772832,TRUE,"Mov10","Mov10Mov10"
"NC3","control","NC","26-LN","391",0.550020929259104,TRUE,"Mov10","Mov10NC"
"Mov10","unknown","Mov10","29-B cell","391",0.552818365538106,TRUE,"Mov10","Mov10Mov10"
"NC3","control","NC","30-Treg","8",0.554356206630686,TRUE,"Mov10","Mov10NC"
"NC3","control","NC","14-Oral mucosa","391",0.559229803264964,TRUE,"Mov10","Mov10NC"
"Mov10","unknown","Mov10","23-Large intestine(epithelium)","385",0.560924369747899,TRUE,"Mov10","Mov10Mov10"
"Mov10","unknown","Mov10","22-Small intestine(epithelium)","8",0.566702241195304,TRUE,"Mov10","Mov10Mov10"
"NC6","control","NC","26-LN","8",0.567441860465116,TRUE,"Mov10","Mov10NC"
"NC2","control","NC","31-CD4 effector/memory","391",0.568503937007874,TRUE,"Mov10","Mov10NC"
"NC6","control","NC","29-B cell","385",0.576722640416908,TRUE,"Mov10","Mov10NC"
"NC3","control","NC","33-CD8 na<U+00EF>ve","391",0.580133175225759,TRUE,"Mov10","Mov10NC"
"NC1","control","NC","27-Spleen","391",0.580237741456166,TRUE,"Mov10","Mov10NC"
"NC7","control","NC","29-B cell","391",0.583355285821395,TRUE,"Mov10","Mov10NC"
"NC1","control","NC","20-Small intestine(basal layer)","391",0.583620131970501,TRUE,"Mov10","Mov10NC"
"NC6","control","NC","27-Spleen","385",0.5836711059641,TRUE,"Mov10","Mov10NC"
"NC2","control","NC","32-CD4 na<U+00EF>ve","385",0.584121760592349,TRUE,"Mov10","Mov10NC"
"NC6","control","NC","26-LN","385",0.585408222350898,TRUE,"Mov10","Mov10NC"
"NC2","control","NC","30-Treg","385",0.592233009708738,TRUE,"Mov10","Mov10NC"
"NC2","control","NC","24-CD8 effector/memory","385",0.592665143105887,TRUE,"Mov10","Mov10NC"
"NC6","control","NC","24-CD8 effector/memory","391",0.595229416180382,TRUE,"Mov10","Mov10NC"
"Mov10","unknown","Mov10","19-Large intestine(basal layer)","391",0.598726114649682,TRUE,"Mov10","Mov10Mov10"
"NC1","control","NC","18-Tail epidermis","391",0.602278355621595,TRUE,"Mov10","Mov10NC"
"NC3","control","NC","25-CD8 central memory","8",0.618181818181818,TRUE,"Mov10","Mov10NC"
"NC8","control","NC","20-Small intestine(basal layer)","385",0.619078520441272,TRUE,"Mov10","Mov10NC"
"Mov10","unknown","Mov10","21-Large intestine(crude)","264",0.621740602776837,TRUE,"Mov10","Mov10Mov10"
"Mov10","unknown","Mov10","17-Crude tail","385",0.621740602776837,TRUE,"Mov10","Mov10Mov10"
"NC1","control","NC","08-Thyroid","391",0.624318969787023,TRUE,"Mov10","Mov10NC"
"Mov10","unknown","Mov10","25-CD8 central memory","385",0.624551328068916,TRUE,"Mov10","Mov10Mov10"
"NC1","control","NC","05-Kidney","391",0.625101931455465,TRUE,"Mov10","Mov10NC"
"NC3","control","NC","29-B cell","391",0.626258589295069,TRUE,"Mov10","Mov10NC"
"Mov10","unknown","Mov10","20-Small intestine(basal layer)","264",0.629867930917711,TRUE,"Mov10","Mov10Mov10"
"Mov10","unknown","Mov10","32-CD4 na<U+00EF>ve","391",0.631245601688951,TRUE,"Mov10","Mov10Mov10"
"Mov10","unknown","Mov10","20-Small intestine(basal layer)","385",0.633931594988148,TRUE,"Mov10","Mov10Mov10"
"Mov10","unknown","Mov10","18-Tail epidermis","385",0.633931594988148,TRUE,"Mov10","Mov10Mov10"
"NC1","control","NC","04-Eyeball","8",0.633990745316501,TRUE,"Mov10","Mov10NC"
"NC8","control","NC","09-Tongue","385",0.63659961064244,TRUE,"Mov10","Mov10NC"
"NC2","control","NC","07-pFat","8",0.639600249843848,TRUE,"Mov10","Mov10NC"
"NC1","control","NC","19-Large intestine(basal layer)","391",0.639867572747865,TRUE,"Mov10","Mov10NC"
"NC1","control","NC","32-CD4 na<U+00EF>ve","385",0.641975308641975,TRUE,"Mov10","Mov10NC"
"NC6","control","NC","33-CD8 na<U+00EF>ve","385",0.646207295888825,TRUE,"Mov10","Mov10NC"
"Mov10","unknown","Mov10","22-Small intestine(epithelium)","385",0.648154419234677,TRUE,"Mov10","Mov10Mov10"
"NC3","control","NC","18-Tail epidermis","391",0.651318543323566,TRUE,"Mov10","Mov10NC"
"NC1","control","NC","33-CD8 na<U+00EF>ve","385",0.651397011046134,TRUE,"Mov10","Mov10NC"
"NC6","control","NC","32-CD4 na<U+00EF>ve","385",0.651418645049218,TRUE,"Mov10","Mov10NC"
"Mov10","unknown","Mov10","25-CD8 central memory","8",0.651743119266055,TRUE,"Mov10","Mov10Mov10"
"NC1","control","NC","29-B cell","391",0.651803529260309,TRUE,"Mov10","Mov10NC"
"Mov10","unknown","Mov10","08-Thyroid","385",0.651811049908196,TRUE,"Mov10","Mov10Mov10"
"Mov10","unknown","Mov10","32-CD4 na<U+00EF>ve","8",0.652357494722027,TRUE,"Mov10","Mov10Mov10"
"NC3","control","NC","30-Treg","391",0.654884952020067,TRUE,"Mov10","Mov10NC"
"Mov10","unknown","Mov10","26-LN","264",0.661979752530934,TRUE,"Mov10","Mov10Mov10"
"Mov10","unknown","Mov10","33-CD8 na<U+00EF>ve","391",0.662251655629139,TRUE,"Mov10","Mov10Mov10"
"NC2","control","NC","31-CD4 effector/memory","385",0.663924310983135,TRUE,"Mov10","Mov10NC"
"NC3","control","NC","19-Large intestine(basal layer)","8",0.666393106278211,TRUE,"Mov10","Mov10NC"
"NC3","control","NC","07-pFat","8",0.66641957005189,TRUE,"Mov10","Mov10NC"
"Mov10","unknown","Mov10","28-Whole blood","391",0.670807453416149,TRUE,"Mov10","Mov10Mov10"
"Mov10","unknown","Mov10","29-B cell","385",0.676600067727735,TRUE,"Mov10","Mov10Mov10"
"NC1","control","NC","04-Eyeball","391",0.677795937427037,TRUE,"Mov10","Mov10NC"
"NC3","control","NC","14-Oral mucosa","8",0.678280207561156,TRUE,"Mov10","Mov10NC"
"Mov10","unknown","Mov10","20-Small intestine(basal layer)","8",0.678762006403415,TRUE,"Mov10","Mov10Mov10"
"NC3","control","NC","12-Ear lobe","8",0.679654130638608,TRUE,"Mov10","Mov10NC"
"NC3","control","NC","32-CD4 na<U+00EF>ve","8",0.682387818353322,TRUE,"Mov10","Mov10NC"
"NC2","control","NC","06-Lung","8",0.683544303797468,TRUE,"Mov10","Mov10NC"
"Mov10","unknown","Mov10","10-Liver","385",0.684009942004971,TRUE,"Mov10","Mov10Mov10"
"NC4","control","NC","09-Tongue","8",0.685354691075515,TRUE,"Mov10","Mov10NC"
"NC6","control","NC","14-Oral mucosa","391",0.686478454680535,TRUE,"Mov10","Mov10NC"
"NC1","control","NC","18-Tail epidermis","8",0.688214329605506,TRUE,"Mov10","Mov10NC"
"Mov10","unknown","Mov10","16-Dorsal epidermis","385",0.688791059939045,TRUE,"Mov10","Mov10Mov10"
"NC2","control","NC","26-LN","385",0.691073632250103,TRUE,"Mov10","Mov10NC"
"Mov10","unknown","Mov10","18-Tail epidermis","8",0.691376146788991,TRUE,"Mov10","Mov10Mov10"
"NC2","control","NC","06-Lung","264",0.695811903012491,TRUE,"Mov10","Mov10NC"
"NC4","control","NC","04-Eyeball","8",0.696353012290953,TRUE,"Mov10","Mov10NC"
"NC3","control","NC","12-Ear lobe","391",0.697362913352867,TRUE,"Mov10","Mov10NC"
"NC4","control","NC","30-Treg","385",0.698079167993208,TRUE,"Mov10","Mov10NC"
"Mov10","unknown","Mov10","19-Large intestine(basal layer)","385",0.698950220115137,TRUE,"Mov10","Mov10Mov10"
"Mov10","unknown","Mov10","11-mFat","385",0.698950220115137,TRUE,"Mov10","Mov10Mov10"
"NC3","control","NC","05-Kidney","391",0.705966672639312,TRUE,"Mov10","Mov10NC"
"NC3","control","NC","24-CD8 effector/memory","391",0.708335459272741,TRUE,"Mov10","Mov10NC"
"Mov10","unknown","Mov10","07-pFat","385",0.70935960591133,TRUE,"Mov10","Mov10Mov10"
"NC3","control","NC","32-CD4 na<U+00EF>ve","391",0.709877375016844,TRUE,"Mov10","Mov10NC"
"NC6","control","NC","01-Cerebellum","264",0.710480602200347,TRUE,"Mov10","Mov10NC"
"NC8","control","NC","21-Large intestine(crude)","264",0.712524334847502,TRUE,"Mov10","Mov10NC"
"NC3","control","NC","04-Eyeball","8",0.713178294573643,TRUE,"Mov10","Mov10NC"
"NC7","control","NC","20-Small intestine(basal layer)","391",0.713281628696074,TRUE,"Mov10","Mov10NC"
"NC4","control","NC","02-Cerebrum","8",0.714467005076142,TRUE,"Mov10","Mov10NC"
"NC1","control","NC","28-Whole blood","391",0.714957899950471,TRUE,"Mov10","Mov10NC"
"NC3","control","NC","11-mFat","8",0.715111695137976,TRUE,"Mov10","Mov10NC"
"NC1","control","NC","17-Crude tail","391",0.715346902391918,TRUE,"Mov10","Mov10NC"
"NC4","control","NC","20-Small intestine(basal layer)","391",0.715563808237677,TRUE,"Mov10","Mov10NC"
"NC2","control","NC","27-Spleen","385",0.719045660222131,TRUE,"Mov10","Mov10NC"
"Mov10","unknown","Mov10","02-Cerebrum","385",0.719268540467321,TRUE,"Mov10","Mov10Mov10"
"NC2","control","NC","05-Kidney","8",0.720875348637631,TRUE,"Mov10","Mov10NC"
"NC1","control","NC","06-Lung","391",0.721396731054978,TRUE,"Mov10","Mov10NC"
"NC3","control","NC","31-CD4 effector/memory","8",0.723207401696222,TRUE,"Mov10","Mov10NC"
"NC7","control","NC","20-Small intestine(basal layer)","264",0.724075197089145,TRUE,"Mov10","Mov10NC"
"NC1","control","NC","30-Treg","385",0.724154573827987,TRUE,"Mov10","Mov10NC"
"NC4","control","NC","01-Cerebellum","8",0.724158774934515,TRUE,"Mov10","Mov10NC"
"NC8","control","NC","03-Heart","385",0.72420506164828,TRUE,"Mov10","Mov10NC"
"NC6","control","NC","15-Epididymis","385",0.724377533294731,TRUE,"Mov10","Mov10NC"
"NC2","control","NC","27-Spleen","264",0.726525580439696,TRUE,"Mov10","Mov10NC"
"NC7","control","NC","15-Epididymis","385",0.727713765918739,TRUE,"Mov10","Mov10NC"
"NC1","control","NC","27-Spleen","8",0.728278235221826,TRUE,"Mov10","Mov10NC"
"NC1","control","NC","08-Thyroid","8",0.72835575639314,TRUE,"Mov10","Mov10NC"
"NC6","control","NC","29-B cell","8",0.734077006117308,TRUE,"Mov10","Mov10NC"
"NC3","control","NC","16-Dorsal epidermis","8",0.734772552043177,TRUE,"Mov10","Mov10NC"
"NC3","control","NC","26-LN","8",0.735099337748344,TRUE,"Mov10","Mov10NC"
"Mov10","unknown","Mov10","24-CD8 effector/memory","391",0.735153324691826,TRUE,"Mov10","Mov10Mov10"
"NC5","control","NC","02-Cerebrum","385",0.735280038295835,TRUE,"Mov10","Mov10NC"
"NC2","control","NC","03-Heart","8",0.735679038832868,TRUE,"Mov10","Mov10NC"
"NC5","control","NC","08-Thyroid","391",0.736449670203614,TRUE,"Mov10","Mov10NC"
"NC1","control","NC","23-Large intestine(epithelium)","8",0.737553944031677,TRUE,"Mov10","Mov10NC"
"Mov10","unknown","Mov10","29-B cell","8",0.737614678899082,TRUE,"Mov10","Mov10Mov10"
"NC7","control","NC","26-LN","264",0.737885842386618,TRUE,"Mov10","Mov10NC"
"NC2","control","NC","24-CD8 effector/memory","8",0.739623582201172,TRUE,"Mov10","Mov10NC"
"NC1","control","NC","19-Large intestine(basal layer)","8",0.741452032666248,TRUE,"Mov10","Mov10NC"
"NC3","control","NC","02-Cerebrum","8",0.742849680031344,TRUE,"Mov10","Mov10NC"
"NC3","control","NC","06-Lung","264",0.746718962136069,TRUE,"Mov10","Mov10NC"
"NC1","control","NC","29-B cell","8",0.746958338453976,TRUE,"Mov10","Mov10NC"
"NC7","control","NC","14-Oral mucosa","391",0.747122427624695,TRUE,"Mov10","Mov10NC"
"NC2","control","NC","30-Treg","8",0.747264535507402,TRUE,"Mov10","Mov10NC"
"NC1","control","NC","32-CD4 na<U+00EF>ve","8",0.747650624466051,TRUE,"Mov10","Mov10NC"
"NC3","control","NC","11-mFat","391",0.747673516867003,TRUE,"Mov10","Mov10NC"
"NC1","control","NC","27-Spleen","264",0.748055350855646,TRUE,"Mov10","Mov10NC"
"NC2","control","NC","07-pFat","385",0.748076688240322,TRUE,"Mov10","Mov10NC"
"NC2","control","NC","20-Small intestine(basal layer)","8",0.748490945674044,TRUE,"Mov10","Mov10NC"
"NC2","control","NC","12-Ear lobe","8",0.748540597912613,TRUE,"Mov10","Mov10NC"
"NC6","control","NC","17-Crude tail","385",0.748697162709902,TRUE,"Mov10","Mov10NC"
"NC6","control","NC","10-Liver","385",0.749126891734575,TRUE,"Mov10","Mov10NC"
"Mov10","unknown","Mov10","17-Crude tail","264",0.749321644750574,TRUE,"Mov10","Mov10Mov10"
"NC3","control","NC","09-Tongue","8",0.750963762528913,TRUE,"Mov10","Mov10NC"
"NC5","control","NC","33-CD8 na<U+00EF>ve","8",0.752003886324994,TRUE,"Mov10","Mov10NC"
"NC4","control","NC","19-Large intestine(basal layer)","8",0.753587245349867,TRUE,"Mov10","Mov10NC"
"Mov10","unknown","Mov10","15-Epididymis","264",0.753809685066035,TRUE,"Mov10","Mov10Mov10"
"NC1","control","NC","16-Dorsal epidermis","8",0.754131196795193,TRUE,"Mov10","Mov10NC"
"NC3","control","NC","08-Thyroid","391",0.754290498116367,TRUE,"Mov10","Mov10NC"
"NC6","control","NC","19-Large intestine(basal layer)","385",0.755645628257093,TRUE,"Mov10","Mov10NC"
"NC3","control","NC","17-Crude tail","391",0.756179877770683,TRUE,"Mov10","Mov10NC"
"NC2","control","NC","08-Thyroid","391",0.756598240469208,TRUE,"Mov10","Mov10NC"
"NC1","control","NC","28-Whole blood","8",0.757688307829446,TRUE,"Mov10","Mov10NC"
"NC2","control","NC","13-Dorsal skin dermis","8",0.758276077451593,TRUE,"Mov10","Mov10NC"
"NC7","control","NC","10-Liver","385",0.758768318788078,TRUE,"Mov10","Mov10NC"
"NC7","control","NC","09-Tongue","385",0.760460885385082,TRUE,"Mov10","Mov10NC"
"NC2","control","NC","19-Large intestine(basal layer)","391",0.760699081335425,TRUE,"Mov10","Mov10NC"
"NC1","control","NC","22-Small intestine(epithelium)","8",0.762350119904077,TRUE,"Mov10","Mov10NC"
"NC1","control","NC","31-CD4 effector/memory","385",0.765107212475634,TRUE,"Mov10","Mov10NC"
"Mov10","unknown","Mov10","01-Cerebellum","264",0.766000677277345,TRUE,"Mov10","Mov10Mov10"
"Mov10","unknown","Mov10","12-Ear lobe","385",0.766000677277345,TRUE,"Mov10","Mov10Mov10"
"NC1","control","NC","26-LN","385",0.767381416504224,TRUE,"Mov10","Mov10NC"
"NC2","control","NC","14-Oral mucosa","8",0.770768269831355,TRUE,"Mov10","Mov10NC"
"NC4","control","NC","33-CD8 na<U+00EF>ve","385",0.771408011513552,TRUE,"Mov10","Mov10NC"
"NC1","control","NC","07-pFat","8",0.77156867076026,TRUE,"Mov10","Mov10NC"
"NC3","control","NC","27-Spleen","264",0.772870079467751,TRUE,"Mov10","Mov10NC"
"NC2","control","NC","26-LN","264",0.773031008333959,TRUE,"Mov10","Mov10NC"
"NC3","control","NC","06-Lung","8",0.773323053199692,TRUE,"Mov10","Mov10NC"
"NC1","control","NC","25-CD8 central memory","391",0.774171437967016,TRUE,"Mov10","Mov10NC"
"NC8","control","NC","23-Large intestine(epithelium)","385",0.774433935224993,TRUE,"Mov10","Mov10NC"
"NC1","control","NC","12-Ear lobe","8",0.77789457876558,TRUE,"Mov10","Mov10NC"
"Mov10","unknown","Mov10","27-Spleen","385",0.780223501523874,TRUE,"Mov10","Mov10Mov10"
"Mov10","unknown","Mov10","01-Cerebellum","385",0.782255333559092,TRUE,"Mov10","Mov10Mov10"
"NC8","control","NC","22-Small intestine(epithelium)","385",0.782608695652174,TRUE,"Mov10","Mov10NC"
"NC6","control","NC","14-Oral mucosa","385",0.78343949044586,TRUE,"Mov10","Mov10NC"
"NC3","control","NC","13-Dorsal skin dermis","8",0.78650852483321,TRUE,"Mov10","Mov10NC"
"NC3","control","NC","01-Cerebellum","391",0.786940142318962,TRUE,"Mov10","Mov10NC"
"NC3","control","NC","18-Tail epidermis","8",0.788932806324111,TRUE,"Mov10","Mov10NC"
"Mov10","unknown","Mov10","13-Dorsal skin dermis","385",0.790382661699966,TRUE,"Mov10","Mov10Mov10"
"NC2","control","NC","33-CD8 na<U+00EF>ve","8",0.791537439078423,TRUE,"Mov10","Mov10NC"
"NC3","control","NC","29-B cell","8",0.792094861660079,TRUE,"Mov10","Mov10NC"
"NC4","control","NC","01-Cerebellum","264",0.792995922283521,TRUE,"Mov10","Mov10NC"
"NC3","control","NC","01-Cerebellum","8",0.79328165374677,TRUE,"Mov10","Mov10NC"
"NC2","control","NC","16-Dorsal epidermis","8",0.793606522205535,TRUE,"Mov10","Mov10NC"
"NC3","control","NC","08-Thyroid","8",0.794784800310198,TRUE,"Mov10","Mov10NC"
"NC6","control","NC","13-Dorsal skin dermis","385",0.795599305153445,TRUE,"Mov10","Mov10NC"
"NC4","control","NC","03-Heart","8",0.797482837528604,TRUE,"Mov10","Mov10NC"
"NC8","control","NC","17-Crude tail","264",0.798645688109938,TRUE,"Mov10","Mov10NC"
"NC1","control","NC","05-Kidney","8",0.799471935175491,TRUE,"Mov10","Mov10NC"
"NC6","control","NC","30-Treg","391",0.800756307422385,TRUE,"Mov10","Mov10NC"
"NC1","control","NC","03-Heart","391",0.803606378541406,TRUE,"Mov10","Mov10NC"
"NC7","control","NC","01-Cerebellum","385",0.804123711340206,TRUE,"Mov10","Mov10NC"
"NC2","control","NC","31-CD4 effector/memory","8",0.804548380175928,TRUE,"Mov10","Mov10NC"
"NC1","control","NC","11-mFat","391",0.804611276573893,TRUE,"Mov10","Mov10NC"
"NC4","control","NC","11-mFat","8",0.804805987788064,TRUE,"Mov10","Mov10NC"
"Mov10","unknown","Mov10","18-Tail epidermis","264",0.806637317981713,TRUE,"Mov10","Mov10Mov10"
"NC1","control","NC","26-LN","391",0.808073303615651,TRUE,"Mov10","Mov10NC"
"NC2","control","NC","22-Small intestine(epithelium)","8",0.808182427900738,TRUE,"Mov10","Mov10NC"
"NC1","control","NC","01-Cerebellum","391",0.809806835066865,TRUE,"Mov10","Mov10NC"
"NC6","control","NC","23-Large intestine(epithelium)","385",0.810424758802155,TRUE,"Mov10","Mov10NC"
"Mov10","unknown","Mov10","03-Heart","385",0.81070098205215,TRUE,"Mov10","Mov10Mov10"
"NC6","control","NC","11-mFat","385",0.812970469021424,TRUE,"Mov10","Mov10NC"
"NC7","control","NC","15-Epididymis","264",0.813220133414191,TRUE,"Mov10","Mov10NC"
"NC7","control","NC","21-Large intestine(crude)","264",0.813220133414191,TRUE,"Mov10","Mov10NC"
"NC3","control","NC","05-Kidney","8",0.817270624518119,TRUE,"Mov10","Mov10NC"
"Mov10","unknown","Mov10","27-Spleen","391",0.819875776397516,TRUE,"Mov10","Mov10Mov10"
"NC1","control","NC","21-Large intestine(crude)","391",0.820506329113924,TRUE,"Mov10","Mov10NC"
"NC5","control","NC","31-CD4 effector/memory","8",0.821349147516679,TRUE,"Mov10","Mov10NC"
"NC5","control","NC","08-Thyroid","385",0.822236943800375,TRUE,"Mov10","Mov10NC"
"NC7","control","NC","01-Cerebellum","264",0.822316555488175,TRUE,"Mov10","Mov10NC"
"NC2","control","NC","26-LN","8",0.823557349798148,TRUE,"Mov10","Mov10NC"
"NC1","control","NC","20-Small intestine(basal layer)","8",0.824460431654676,TRUE,"Mov10","Mov10NC"
"NC3","control","NC","10-Liver","391",0.825449979070741,TRUE,"Mov10","Mov10NC"
"NC7","control","NC","07-pFat","391",0.826768488745981,TRUE,"Mov10","Mov10NC"
"NC3","control","NC","27-Spleen","8",0.827667984189723,TRUE,"Mov10","Mov10NC"
"NC7","control","NC","14-Oral mucosa","385",0.827774408732565,TRUE,"Mov10","Mov10NC"
"NC2","control","NC","11-mFat","8",0.828754984492689,TRUE,"Mov10","Mov10NC"
"NC6","control","NC","28-Whole blood","391",0.829123328380386,TRUE,"Mov10","Mov10NC"
"NC7","control","NC","12-Ear lobe","391",0.83083362399721,TRUE,"Mov10","Mov10NC"
"NC7","control","NC","02-Cerebrum","385",0.831412977562159,TRUE,"Mov10","Mov10NC"
"NC5","control","NC","02-Cerebrum","8",0.832095096582467,TRUE,"Mov10","Mov10NC"
"NC5","control","NC","07-pFat","385",0.83259144571318,TRUE,"Mov10","Mov10NC"
"NC7","control","NC","17-Crude tail","264",0.833019223520543,TRUE,"Mov10","Mov10NC"
"NC2","control","NC","27-Spleen","8",0.834600523494952,TRUE,"Mov10","Mov10NC"
"NC7","control","NC","27-Spleen","264",0.834667922750824,TRUE,"Mov10","Mov10NC"
"NC7","control","NC","28-Whole blood","8",0.83477508650519,TRUE,"Mov10","Mov10NC"
"NC3","control","NC","03-Heart","8",0.835774865073246,TRUE,"Mov10","Mov10NC"
"Mov10","unknown","Mov10","05-Kidney","385",0.83711479850999,TRUE,"Mov10","Mov10Mov10"
"NC1","control","NC","09-Tongue","391",0.83881529021487,TRUE,"Mov10","Mov10NC"
"NC4","control","NC","19-Large intestine(basal layer)","391",0.840106849837817,TRUE,"Mov10","Mov10NC"
"NC1","control","NC","10-Liver","391",0.841258048538881,TRUE,"Mov10","Mov10NC"
"NC4","control","NC","05-Kidney","8",0.844393592677345,TRUE,"Mov10","Mov10NC"
"NC5","control","NC","28-Whole blood","8",0.845471287460238,TRUE,"Mov10","Mov10NC"
"NC2","control","NC","09-Tongue","391",0.845744680851064,TRUE,"Mov10","Mov10NC"
"NC7","control","NC","03-Heart","385",0.845967252880534,TRUE,"Mov10","Mov10NC"
