Name,type,organ,mouse_index,median_FC
Hsd17b10,unknown,42-Spermatogonia,I53,0.009763657
NC7,control,42-Spermatogonia,I53,1.282144716
Adat3,unknown,42-Spermatogonia,I53,0.009134737
Trdmt1,unknown,42-Spermatogonia,I53,0.364616516
Gon7-2,unknown,42-Spermatogonia,I53,0.01039141
Mettl6,unknown,42-Spermatogonia,I53,0.099447514
Thumpd1,unknown,42-Spermatogonia,I53,0.171381032
Wdr4,unknown,42-Spermatogonia,I53,0.00822867
Alkbh5,unknown,42-Spermatogonia,I53,0.048382968
Trmt61a,unknown,42-Spermatogonia,I53,0.004413928
Trit1,unknown,42-Spermatogonia,I53,0.005394774
NC8,control,42-Spermatogonia,I53,0.989306525
Ythdc1-2,unknown,42-Spermatogonia,I53,0.013280049
Tfb1m,unknown,42-Spermatogonia,I53,0.07789716
Trmt6,unknown,42-Spermatogonia,I53,0.002629602
Trmt10a,unknown,42-Spermatogonia,I53,0.05332118
Pus3,unknown,42-Spermatogonia,I53,0.147084271
Urm1,unknown,42-Spermatogonia,I53,0.00528169
Alkbh3-1,unknown,42-Spermatogonia,I53,0.193028676
Qtrt2,unknown,42-Spermatogonia,I53,0.084628099
Mettl16,unknown,42-Spermatogonia,I53,0.010135135
Snu13,unknown,43-Leptotene Zygotene,I53,0.29861201
Polr2a,positive control,43-Leptotene Zygotene,I53,0.003079236
Trp53rkb,unknown,43-Leptotene Zygotene,I53,0.260669856
Fbl,unknown,43-Leptotene Zygotene,I53,0.024693166
Tyw5,unknown,43-Leptotene Zygotene,I53,0.365788172
Trmu,unknown,43-Leptotene Zygotene,I53,0.007057584
Ftsj1,unknown,43-Leptotene Zygotene,I53,0.440579165
Mrm1,unknown,43-Leptotene Zygotene,I53,0.224385083
NC1,control,43-Leptotene Zygotene,I53,0.656326357
Cmtr2,unknown,43-Leptotene Zygotene,I53,0.019005995
Ythdf1-1,unknown,43-Leptotene Zygotene,I53,1.135529218
Fto-2,unknown,43-Leptotene Zygotene,I53,0.444246922
Lage3,unknown,43-Leptotene Zygotene,I53,0.390034592
Alkbh3-3,unknown,43-Leptotene Zygotene,I53,0.346674877
Adat2,unknown,43-Leptotene Zygotene,I53,0.251617642
Osgep,unknown,43-Leptotene Zygotene,I53,0.000650266
Pus10,unknown,43-Leptotene Zygotene,I53,0.378479435
Nsun2,unknown,43-Leptotene Zygotene,I53,0.12890214
NC2,control,43-Leptotene Zygotene,I53,1.118086957
Rnmt,unknown,43-Leptotene Zygotene,I53,0.005945551
Pus7,unknown,43-Leptotene Zygotene,I53,0.140779481
Mettl3-3,unknown,43-Leptotene Zygotene,I53,0.024065934
Trmt5,unknown,43-Leptotene Zygotene,I53,0.210910488
Mettl14,unknown,43-Leptotene Zygotene,I53,0.020930233
Qtrt1,unknown,43-Leptotene Zygotene,I53,0.062256809
Trmo,unknown,43-Leptotene Zygotene,I53,0.371066544
Mrm2,unknown,43-Leptotene Zygotene,I53,0.018624467
Dimt1,unknown,43-Leptotene Zygotene,I53,0.099212598
NC3,control,43-Leptotene Zygotene,I53,1.213451539
Nsun4,unknown,43-Leptotene Zygotene,I53,0.065929804
Dcps,unknown,43-Leptotene Zygotene,I53,0.126490508
Ctu1,unknown,43-Leptotene Zygotene,I53,0.003182039
Trmt10c,unknown,43-Leptotene Zygotene,I53,0.092455999
Mettl3-2,unknown,43-Leptotene Zygotene,I53,0.015107584
Adat1,unknown,43-Leptotene Zygotene,I53,0.706764355
Trp53rka,unknown,43-Leptotene Zygotene,I53,0.118876755
Thg1l,unknown,43-Leptotene Zygotene,I53,0
Cdkal1,unknown,43-Leptotene Zygotene,I53,0.455553001
NC4,control,43-Leptotene Zygotene,I53,0.961430575
Trmt10b,unknown,43-Leptotene Zygotene,I53,0.191425089
Rpusd4,unknown,43-Leptotene Zygotene,I53,0.040136635
Elp3,unknown,43-Leptotene Zygotene,I53,0.115110357
Tprkb,unknown,43-Leptotene Zygotene,I53,0.012390016
Trmt112,unknown,43-Leptotene Zygotene,I53,0.004387569
Ythdc1-1,unknown,43-Leptotene Zygotene,I53,0.00332871
Tgs1,unknown,43-Leptotene Zygotene,I53,0.006910271
Mettl3-1,unknown,43-Leptotene Zygotene,I53,0.017124831
Alkbh3-2,unknown,43-Leptotene Zygotene,I53,0.007697242
NC5,control,43-Leptotene Zygotene,I53,1.257977122
Ythdf1-2,unknown,43-Leptotene Zygotene,I53,1.832022754
Mettl1,unknown,43-Leptotene Zygotene,I53,0.004807692
Fto-1,unknown,43-Leptotene Zygotene,I53,0.127904498
Nfs1,unknown,43-Leptotene Zygotene,I53,0.000682051
Gon7-1,unknown,43-Leptotene Zygotene,I53,0.077047196
Cmtr1,unknown,43-Leptotene Zygotene,I53,0.007509387
Bcdin3d,unknown,43-Leptotene Zygotene,I53,0.473271662
Txn1,unknown,43-Leptotene Zygotene,I53,0.005120462
NC6,control,43-Leptotene Zygotene,I53,0.825174825
Mepce,unknown,43-Leptotene Zygotene,I53,0.155802176
Mettl2,unknown,43-Leptotene Zygotene,I53,0.415151287
Iscu,unknown,43-Leptotene Zygotene,I53,0.004098672
Trmt61b,unknown,43-Leptotene Zygotene,I53,0.488969801
Alkbh8,unknown,43-Leptotene Zygotene,I53,0.599060514
Mrm3,unknown,43-Leptotene Zygotene,I53,0.238385308
Elp1,unknown,43-Leptotene Zygotene,I53,0.498838606
Bud23,unknown,43-Leptotene Zygotene,I53,0.008167499
Hsd17b10,unknown,43-Leptotene Zygotene,I53,0.001859744
NC7,control,43-Leptotene Zygotene,I53,1.349687663
Adat3,unknown,43-Leptotene Zygotene,I53,0.004059883
Trdmt1,unknown,43-Leptotene Zygotene,I53,0.332271502
Gon7-2,unknown,43-Leptotene Zygotene,I53,0.02147558
Mettl6,unknown,43-Leptotene Zygotene,I53,0.086511252
Thumpd1,unknown,43-Leptotene Zygotene,I53,0.185108153
Wdr4,unknown,43-Leptotene Zygotene,I53,0.003464703
Alkbh5,unknown,43-Leptotene Zygotene,I53,0.046335012
Trmt61a,unknown,43-Leptotene Zygotene,I53,0.002206964
Trit1,unknown,43-Leptotene Zygotene,I53,0.006069121
NC8,control,43-Leptotene Zygotene,I53,1.03771531
Ythdc1-2,unknown,43-Leptotene Zygotene,I53,0.01438672
Tfb1m,unknown,43-Leptotene Zygotene,I53,0.081350729
Trmt6,unknown,43-Leptotene Zygotene,I53,0.001126972
Trmt10a,unknown,43-Leptotene Zygotene,I53,0.049561354
Pus3,unknown,43-Leptotene Zygotene,I53,0.166118706
Urm1,unknown,43-Leptotene Zygotene,I53,0.004660315
Alkbh3-1,unknown,43-Leptotene Zygotene,I53,0.191204783
Qtrt2,unknown,43-Leptotene Zygotene,I53,0.111515152
Mettl16,unknown,43-Leptotene Zygotene,I53,0.003040541
Snu13,unknown,44-Pachytene Diplotene,I53,0.249484343
Polr2a,positive control,44-Pachytene Diplotene,I53,0.001342479
Trp53rkb,unknown,44-Pachytene Diplotene,I53,0.260502057
Fbl,unknown,44-Pachytene Diplotene,I53,0.02544514
Tyw5,unknown,44-Pachytene Diplotene,I53,0.375514849
Trmu,unknown,44-Pachytene Diplotene,I53,0.003117562
Ftsj1,unknown,44-Pachytene Diplotene,I53,0.500182017
Mrm1,unknown,44-Pachytene Diplotene,I53,0.234033667
NC1,control,44-Pachytene Diplotene,I53,0.660213313
Cmtr2,unknown,44-Pachytene Diplotene,I53,0.011255035
Ythdf1-1,unknown,44-Pachytene Diplotene,I53,0.887202033
Fto-2,unknown,44-Pachytene Diplotene,I53,0.34811784
Lage3,unknown,44-Pachytene Diplotene,I53,0.491792034
Alkbh3-3,unknown,44-Pachytene Diplotene,I53,0.369274086
Adat2,unknown,44-Pachytene Diplotene,I53,0.304974531
Osgep,unknown,44-Pachytene Diplotene,I53,0.000746083
Pus10,unknown,44-Pachytene Diplotene,I53,0.388424699
Nsun2,unknown,44-Pachytene Diplotene,I53,0.065837417
NC2,control,44-Pachytene Diplotene,I53,0.950336533
Rnmt,unknown,44-Pachytene Diplotene,I53,0.004166444
Pus7,unknown,44-Pachytene Diplotene,I53,0.057219523
Mettl3-3,unknown,44-Pachytene Diplotene,I53,0.016991613
Trmt5,unknown,44-Pachytene Diplotene,I53,0.256068912
Mettl14,unknown,44-Pachytene Diplotene,I53,0.006796556
Qtrt1,unknown,44-Pachytene Diplotene,I53,0.105263158
Trmo,unknown,44-Pachytene Diplotene,I53,0.249067386
Mrm2,unknown,44-Pachytene Diplotene,I53,0.009315657
Dimt1,unknown,44-Pachytene Diplotene,I53,0.079136199
NC3,control,44-Pachytene Diplotene,I53,1.318966734
Nsun4,unknown,44-Pachytene Diplotene,I53,0.034646078
Dcps,unknown,44-Pachytene Diplotene,I53,0.056092241
Ctu1,unknown,44-Pachytene Diplotene,I53,0.002160216
Trmt10c,unknown,44-Pachytene Diplotene,I53,0.069650221
Mettl3-2,unknown,44-Pachytene Diplotene,I53,0.009885493
Adat1,unknown,44-Pachytene Diplotene,I53,0.903007369
Trp53rka,unknown,44-Pachytene Diplotene,I53,0.11091695
Thg1l,unknown,44-Pachytene Diplotene,I53,0.000808516
Cdkal1,unknown,44-Pachytene Diplotene,I53,0.396316828
NC4,control,44-Pachytene Diplotene,I53,1.049148553
Trmt10b,unknown,44-Pachytene Diplotene,I53,0.15260491
Rpusd4,unknown,44-Pachytene Diplotene,I53,0.145004918
Elp3,unknown,44-Pachytene Diplotene,I53,0.126987167
Tprkb,unknown,44-Pachytene Diplotene,I53,0.003781314
Trmt112,unknown,44-Pachytene Diplotene,I53,0.002147898
Ythdc1-1,unknown,44-Pachytene Diplotene,I53,0.001751569
Tgs1,unknown,44-Pachytene Diplotene,I53,0.001916321
Mettl3-1,unknown,44-Pachytene Diplotene,I53,0.006904488
Alkbh3-2,unknown,44-Pachytene Diplotene,I53,0.00694132
NC5,control,44-Pachytene Diplotene,I53,1.365513543
Ythdf1-2,unknown,44-Pachytene Diplotene,I53,1.911075182
Mettl1,unknown,44-Pachytene Diplotene,I53,0.006037085
Fto-1,unknown,44-Pachytene Diplotene,I53,0.111824673
Nfs1,unknown,44-Pachytene Diplotene,I53,0.001365654
Gon7-1,unknown,44-Pachytene Diplotene,I53,0.124764869
Cmtr1,unknown,44-Pachytene Diplotene,I53,0.002797529
Bcdin3d,unknown,44-Pachytene Diplotene,I53,0.28651437
Txn1,unknown,44-Pachytene Diplotene,I53,0.001680108
NC6,control,44-Pachytene Diplotene,I53,0.869316728
Mepce,unknown,44-Pachytene Diplotene,I53,0.362603306
Mettl2,unknown,44-Pachytene Diplotene,I53,0.472846678
Iscu,unknown,44-Pachytene Diplotene,I53,0.001662741
Trmt61b,unknown,44-Pachytene Diplotene,I53,0.450493365
Alkbh8,unknown,44-Pachytene Diplotene,I53,0.596891738
Mrm3,unknown,44-Pachytene Diplotene,I53,0.234324845
Elp1,unknown,44-Pachytene Diplotene,I53,0.707660141
Bud23,unknown,44-Pachytene Diplotene,I53,0.005713897
Hsd17b10,unknown,44-Pachytene Diplotene,I53,0.004162125
NC7,control,44-Pachytene Diplotene,I53,1.131277533
Adat3,unknown,44-Pachytene Diplotene,I53,0.003307607
Trdmt1,unknown,44-Pachytene Diplotene,I53,0.313870198
Gon7-2,unknown,44-Pachytene Diplotene,I53,0.008299799
Mettl6,unknown,44-Pachytene Diplotene,I53,0.107834101
Thumpd1,unknown,44-Pachytene Diplotene,I53,0.122574956
Wdr4,unknown,44-Pachytene Diplotene,I53,0.002281022
Alkbh5,unknown,44-Pachytene Diplotene,I53,0.027612344
Trmt61a,unknown,44-Pachytene Diplotene,I53,0.001537279
Trit1,unknown,44-Pachytene Diplotene,I53,0.005611738
NC8,control,44-Pachytene Diplotene,I53,1.133284093
Ythdc1-2,unknown,44-Pachytene Diplotene,I53,0.026635099
Tfb1m,unknown,44-Pachytene Diplotene,I53,0.05278961
Trmt6,unknown,44-Pachytene Diplotene,I53,0.001461276
Trmt10a,unknown,44-Pachytene Diplotene,I53,0.051450916
Pus3,unknown,44-Pachytene Diplotene,I53,0.099946837
Urm1,unknown,44-Pachytene Diplotene,I53,0.001244103
Alkbh3-1,unknown,44-Pachytene Diplotene,I53,0.294108068
Qtrt2,unknown,44-Pachytene Diplotene,I53,0.081109925
Mettl16,unknown,44-Pachytene Diplotene,I53,0.003581662
Snu13,unknown,42-Spermatogonia,I238,0.338819561
Polr2a,positive control,42-Spermatogonia,I238,4.34E-05
Trp53rkb,unknown,42-Spermatogonia,I238,0.226985646
Fbl,unknown,42-Spermatogonia,I238,0.020562992
Tyw5,unknown,42-Spermatogonia,I238,0.305094326
Trmu,unknown,42-Spermatogonia,I238,0.002106742
Ftsj1,unknown,42-Spermatogonia,I238,0.302820609
Mrm1,unknown,42-Spermatogonia,I238,0.372176673
NC1,control,42-Spermatogonia,I238,0.898757038
Cmtr2,unknown,42-Spermatogonia,I238,0.015517552
Ythdf1-1,unknown,42-Spermatogonia,I238,0.822821251
Fto-2,unknown,42-Spermatogonia,I238,0.285053998
Lage3,unknown,42-Spermatogonia,I238,0.547908436
Alkbh3-3,unknown,42-Spermatogonia,I238,0.195197044
Adat2,unknown,42-Spermatogonia,I238,0.234199573
Osgep,unknown,42-Spermatogonia,I238,0
Pus10,unknown,42-Spermatogonia,I238,0.642293311
Nsun2,unknown,42-Spermatogonia,I238,0.163100666
NC2,control,42-Spermatogonia,I238,1.564695652
Rnmt,unknown,42-Spermatogonia,I238,0.003129238
Pus7,unknown,42-Spermatogonia,I238,0.123799971
Mettl3-3,unknown,42-Spermatogonia,I238,0.084395604
Trmt5,unknown,42-Spermatogonia,I238,0.00537841
Mettl14,unknown,42-Spermatogonia,I238,0.050232558
Qtrt1,unknown,42-Spermatogonia,I238,0.009577971
Trmo,unknown,42-Spermatogonia,I238,0.972224553
Mrm2,unknown,42-Spermatogonia,I238,0.165794279
Dimt1,unknown,42-Spermatogonia,I238,0.001574803
NC3,control,42-Spermatogonia,I238,0.858238854
Nsun4,unknown,42-Spermatogonia,I238,0.011634671
Dcps,unknown,42-Spermatogonia,I238,0.127062864
Ctu1,unknown,42-Spermatogonia,I238,0.031820392
Trmt10c,unknown,42-Spermatogonia,I238,0.009639962
Mettl3-2,unknown,42-Spermatogonia,I238,0.015107584
Adat1,unknown,42-Spermatogonia,I238,1.126256602
Trp53rka,unknown,42-Spermatogonia,I238,0.335569423
Thg1l,unknown,42-Spermatogonia,I238,0
Cdkal1,unknown,42-Spermatogonia,I238,0.41085307
NC4,control,42-Spermatogonia,I238,1.110799439
Trmt10b,unknown,42-Spermatogonia,I238,0.340240606
Rpusd4,unknown,42-Spermatogonia,I238,0.002561913
Elp3,unknown,42-Spermatogonia,I238,0.358573854
Tprkb,unknown,42-Spermatogonia,I238,0.016699587
Trmt112,unknown,42-Spermatogonia,I238,0
Ythdc1-1,unknown,42-Spermatogonia,I238,0
Tgs1,unknown,42-Spermatogonia,I238,0.049000105
Mettl3-1,unknown,42-Spermatogonia,I238,0.004957188
Alkbh3-2,unknown,42-Spermatogonia,I238,0.045833576
NC5,control,42-Spermatogonia,I238,1.299969898
Ythdf1-2,unknown,42-Spermatogonia,I238,1.794880375
Mettl1,unknown,42-Spermatogonia,I238,0.218269231
Fto-1,unknown,42-Spermatogonia,I238,0.075037305
Nfs1,unknown,42-Spermatogonia,I238,0
Gon7-1,unknown,42-Spermatogonia,I238,0.100847116
Cmtr1,unknown,42-Spermatogonia,I238,0
Bcdin3d,unknown,42-Spermatogonia,I238,0.516912647
Txn1,unknown,42-Spermatogonia,I238,0.003151054
NC6,control,42-Spermatogonia,I238,0.996363636
Mepce,unknown,42-Spermatogonia,I238,0.349746795
Mettl2,unknown,42-Spermatogonia,I238,0.36172942
Iscu,unknown,42-Spermatogonia,I238,0
Trmt61b,unknown,42-Spermatogonia,I238,0.424073677
Alkbh8,unknown,42-Spermatogonia,I238,0.662061343
Mrm3,unknown,42-Spermatogonia,I238,0.675334121
Elp1,unknown,42-Spermatogonia,I238,0.447897477
Bud23,unknown,42-Spermatogonia,I238,0
Hsd17b10,unknown,42-Spermatogonia,I238,0.007438977
NC7,control,42-Spermatogonia,I238,0.840187402
Adat3,unknown,42-Spermatogonia,I238,0.002029942
Trdmt1,unknown,42-Spermatogonia,I238,0.493996569
Gon7-2,unknown,42-Spermatogonia,I238,0.006927607
Mettl6,unknown,42-Spermatogonia,I238,0.240937879
Thumpd1,unknown,42-Spermatogonia,I238,0.617720466
Wdr4,unknown,42-Spermatogonia,I238,0.00216544
Alkbh5,unknown,42-Spermatogonia,I238,0.023039508
Trmt61a,unknown,42-Spermatogonia,I238,0.000367827
Trit1,unknown,42-Spermatogonia,I238,0.016184321
NC8,control,42-Spermatogonia,I238,0.738810271
Ythdc1-2,unknown,42-Spermatogonia,I238,0.033569013
Tfb1m,unknown,42-Spermatogonia,I238,0.001534919
Trmt6,unknown,42-Spermatogonia,I238,0
Trmt10a,unknown,42-Spermatogonia,I238,0.229349436
Pus3,unknown,42-Spermatogonia,I238,0.039799273
Urm1,unknown,42-Spermatogonia,I238,0.00528169
Alkbh3-1,unknown,42-Spermatogonia,I238,0.160198602
Qtrt2,unknown,42-Spermatogonia,I238,0.141928375
Mettl16,unknown,42-Spermatogonia,I238,0.002702703
Snu13,unknown,43-Leptotene Zygotene,I238,0.302065255
Polr2a,positive control,43-Leptotene Zygotene,I238,0.000693912
Trp53rkb,unknown,43-Leptotene Zygotene,I238,0.236281613
Fbl,unknown,43-Leptotene Zygotene,I238,0.027505199
Tyw5,unknown,43-Leptotene Zygotene,I238,0.291033703
Trmu,unknown,43-Leptotene Zygotene,I238,0.002844101
Ftsj1,unknown,43-Leptotene Zygotene,I238,0.29559985
Mrm1,unknown,43-Leptotene Zygotene,I238,0.326686062
NC1,control,43-Leptotene Zygotene,I238,0.912461489
Cmtr2,unknown,43-Leptotene Zygotene,I238,0.016119008
Ythdf1-1,unknown,43-Leptotene Zygotene,I238,0.910980671
Fto-2,unknown,43-Leptotene Zygotene,I238,0.226123283
Lage3,unknown,43-Leptotene Zygotene,I238,0.479178875
Alkbh3-3,unknown,43-Leptotene Zygotene,I238,0.228037767
Adat2,unknown,43-Leptotene Zygotene,I238,0.227064461
Osgep,unknown,43-Leptotene Zygotene,I238,0.004551859
Pus10,unknown,43-Leptotene Zygotene,I238,0.409223099
Nsun2,unknown,43-Leptotene Zygotene,I238,0.191248685
NC2,control,43-Leptotene Zygotene,I238,1.465304348
Rnmt,unknown,43-Leptotene Zygotene,I238,0.002816314
Pus7,unknown,43-Leptotene Zygotene,I238,0.226536753
Mettl3-3,unknown,43-Leptotene Zygotene,I238,0.036923077
Trmt5,unknown,43-Leptotene Zygotene,I238,0.008067614
Mettl14,unknown,43-Leptotene Zygotene,I238,0.043953488
Qtrt1,unknown,43-Leptotene Zygotene,I238,0.010176594
Trmo,unknown,43-Leptotene Zygotene,I238,0.907778803
Mrm2,unknown,43-Leptotene Zygotene,I238,0.193913573
Dimt1,unknown,43-Leptotene Zygotene,I238,0.006299213
NC3,control,43-Leptotene Zygotene,I238,1.039041855
Nsun4,unknown,43-Leptotene Zygotene,I238,0.015512895
Dcps,unknown,43-Leptotene Zygotene,I238,0.099589812
Ctu1,unknown,43-Leptotene Zygotene,I238,0.03712379
Trmt10c,unknown,43-Leptotene Zygotene,I238,0.014898123
Mettl3-2,unknown,43-Leptotene Zygotene,I238,0.017396612
Adat1,unknown,43-Leptotene Zygotene,I238,1.109558698
Trp53rka,unknown,43-Leptotene Zygotene,I238,0.375975039
Thg1l,unknown,43-Leptotene Zygotene,I238,0
Cdkal1,unknown,43-Leptotene Zygotene,I238,0.391538285
NC4,control,43-Leptotene Zygotene,I238,0.887377279
Trmt10b,unknown,43-Leptotene Zygotene,I238,0.27982405
Rpusd4,unknown,43-Leptotene Zygotene,I238,0.012809564
Elp3,unknown,43-Leptotene Zygotene,I238,0.470118846
Tprkb,unknown,43-Leptotene Zygotene,I238,0.032321781
Trmt112,unknown,43-Leptotene Zygotene,I238,0.000940193
Ythdc1-1,unknown,43-Leptotene Zygotene,I238,0.002773925
Tgs1,unknown,43-Leptotene Zygotene,I238,0.064705266
Mettl3-1,unknown,43-Leptotene Zygotene,I238,0.02478594
Alkbh3-2,unknown,43-Leptotene Zygotene,I238,0.095515774
NC5,control,43-Leptotene Zygotene,I238,1.349187237
Ythdf1-2,unknown,43-Leptotene Zygotene,I238,1.779822654
Mettl1,unknown,43-Leptotene Zygotene,I238,0.141346154
Fto-1,unknown,43-Leptotene Zygotene,I238,0.071626519
Nfs1,unknown,43-Leptotene Zygotene,I238,0.012276913
Gon7-1,unknown,43-Leptotene Zygotene,I238,0.11012505
Cmtr1,unknown,43-Leptotene Zygotene,I238,0.003128911
